* Measurement data measured by REW V5.20.5
* Source: Mic [plughw:3,0], Mic (Mic), 0, volume: 0.200. Timing signal peak level -41.0 dBFS, measurement signal peak level -40.9 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 2022/05/12 15:13:10
* REW Settings:
147.949219 66.522 150.4895
148.315430 66.511 150.4456
148.681641 66.499 150.4053
149.047852 66.485 150.3698
149.414062 66.471 150.3405
149.780273 66.455 150.3181
150.146484 66.438 150.3028
150.512695 66.421 150.2942
150.878906 66.404 150.2914
151.245117 66.387 150.2932
151.611328 66.371 150.2977
151.977539 66.356 150.3031
152.343750 66.342 150.3077
152.709961 66.330 150.3099
153.076172 66.318 150.3087
153.442383 66.307 150.3034
153.808594 66.296 150.2939
154.174805 66.286 150.2808
154.541016 66.277 150.2649
154.907227 66.267 150.2476
155.273438 66.257 150.2302
155.639648 66.246 150.2142
156.005859 66.236 150.2002
156.372070 66.225 150.1885
156.738281 66.215 150.1789
157.104492 66.204 150.1703
157.470703 66.193 150.1616
157.836914 66.182 150.1515
158.203125 66.170 150.1391
158.569336 66.157 150.1241
158.935547 66.144 150.1068
159.301758 66.130 150.0880
159.667969 66.114 150.0691
160.034180 66.098 150.0513
160.400391 66.081 150.0357
160.766602 66.063 150.0230
161.132812 66.045 150.0136
161.499023 66.028 150.0073
161.865234 66.011 150.0036
162.231445 65.995 150.0020
162.597656 65.980 150.0015
162.963867 65.965 150.0014
163.330078 65.952 150.0010
163.696289 65.940 149.9995
164.062500 65.929 149.9962
164.428711 65.919 149.9909
164.794922 65.909 149.9835
165.161133 65.900 149.9740
165.527344 65.891 149.9631
165.893555 65.882 149.9513
166.259766 65.872 149.9395
166.625977 65.862 149.9283
166.992188 65.852 149.9186
167.358398 65.841 149.9109
167.724609 65.829 149.9053
168.090820 65.816 149.9019
168.457031 65.803 149.9006
168.823242 65.789 149.9010
169.189453 65.774 149.9028
169.555664 65.759 149.9056
169.921875 65.743 149.9090
170.288086 65.728 149.9128
170.654297 65.711 149.9169
171.020508 65.695 149.9212
171.386719 65.680 149.9257
171.752930 65.664 149.9304
172.119141 65.649 149.9354
172.485352 65.635 149.9407
172.851562 65.621 149.9462
173.217773 65.609 149.9520
173.583984 65.597 149.9579
173.950195 65.586 149.9640
174.316406 65.576 149.9701
174.682617 65.567 149.9762
175.048828 65.558 149.9821
175.415039 65.550 149.9879
175.781250 65.543 149.9935
176.147461 65.535 149.9990
176.513672 65.527 150.0045
176.879883 65.519 150.0103
177.246094 65.510 150.0167
177.612305 65.500 150.0239
177.978516 65.489 150.0324
178.344727 65.477 150.0424
178.710938 65.464 150.0543
179.077148 65.450 150.0678
179.443359 65.435 150.0829
179.809570 65.419 150.0993
180.175781 65.402 150.1166
180.541992 65.385 150.1340
180.908203 65.367 150.1512
181.274414 65.348 150.1673
181.640625 65.329 150.1818
182.006836 65.310 150.1943
182.373047 65.292 150.2043
182.739258 65.273 150.2117
183.105469 65.255 150.2161
183.471680 65.237 150.2178
183.837891 65.219 150.2170
184.204102 65.203 150.2140
184.570312 65.187 150.2093
184.936523 65.171 150.2035
185.302734 65.157 150.1973
185.668945 65.143 150.1913
186.035156 65.130 150.1861
186.401367 65.118 150.1821
186.767578 65.106 150.1800
187.133789 65.096 150.1799
187.500000 65.085 150.1821
187.866211 65.076 150.1869
188.232422 65.066 150.1942
188.598633 65.057 150.2042
188.964844 65.048 150.2169
189.331055 65.038 150.2322
189.697266 65.029 150.2502
190.063477 65.019 150.2709
190.429688 65.009 150.2943
190.795898 64.998 150.3201
191.162109 64.987 150.3483
191.528320 64.976 150.3786
191.894531 64.964 150.4107
192.260742 64.953 150.4442
192.626953 64.940 150.4785
192.993164 64.928 150.5133
193.359375 64.916 150.5479
193.725586 64.904 150.5817
194.091797 64.892 150.6144
194.458008 64.880 150.6456
194.824219 64.868 150.6749
195.190430 64.857 150.7021
195.556641 64.845 150.7272
195.922852 64.834 150.7502
196.289062 64.823 150.7713
196.655273 64.812 150.7905
197.021484 64.802 150.8082
197.387695 64.791 150.8244
197.753906 64.781 150.8395
198.120117 64.771 150.8538
198.486328 64.761 150.8674
198.852539 64.751 150.8805
199.218750 64.742 150.8932
199.584961 64.732 150.9055
199.951172 64.723 150.9176
200.317383 64.714 150.9293
200.683594 64.705 150.9406
201.049805 64.697 150.9515
201.416016 64.688 150.9621
201.782227 64.679 150.9725
202.148438 64.671 150.9828
202.514648 64.663 150.9932
202.880859 64.654 151.0039
203.247070 64.646 151.0154
203.613281 64.637 151.0278
203.979492 64.628 151.0415
204.345703 64.620 151.0565
204.711914 64.611 151.0731
205.078125 64.602 151.0912
205.444336 64.594 151.1108
205.810547 64.585 151.1317
206.176758 64.576 151.1535
206.542969 64.567 151.1762
206.909180 64.558 151.1994
207.275391 64.549 151.2228
207.641602 64.540 151.2463
208.007812 64.531 151.2695
208.374023 64.521 151.2925
208.740234 64.512 151.3151
209.106445 64.502 151.3372
209.472656 64.493 151.3587
209.838867 64.483 151.3798
210.205078 64.473 151.4004
210.571289 64.463 151.4206
210.937500 64.454 151.4404
211.303711 64.444 151.4600
211.669922 64.435 151.4793
212.036133 64.426 151.4986
212.402344 64.417 151.5178
212.768555 64.409 151.5372
213.134766 64.401 151.5566
213.500977 64.393 151.5764
213.867188 64.386 151.5966
214.233398 64.379 151.6172
214.599609 64.372 151.6384
214.965820 64.366 151.6602
215.332031 64.359 151.6828
215.698242 64.353 151.7062
216.064453 64.346 151.7306
216.430664 64.340 151.7559
216.796875 64.333 151.7822
217.163086 64.327 151.8094
217.529297 64.320 151.8375
217.895508 64.312 151.8663
218.261719 64.305 151.8958
218.627930 64.297 151.9259
218.994141 64.289 151.9563
219.360352 64.280 151.9869
219.726562 64.271 152.0175
220.092773 64.262 152.0480
220.458984 64.253 152.0781
220.825195 64.243 152.1079
221.191406 64.233 152.1371
221.557617 64.223 152.1658
221.923828 64.213 152.1939
222.290039 64.203 152.2214
222.656250 64.193 152.2483
223.022461 64.183 152.2748
223.388672 64.173 152.3011
223.754883 64.163 152.3271
224.121094 64.153 152.3531
224.487305 64.143 152.3792
224.853516 64.134 152.4054
225.219727 64.125 152.4319
225.585938 64.116 152.4586
225.952148 64.107 152.4855
226.318359 64.098 152.5126
226.684570 64.089 152.5397
227.050781 64.081 152.5666
227.416992 64.072 152.5933
227.783203 64.064 152.6196
228.149414 64.056 152.6454
228.515625 64.047 152.6707
228.881836 64.039 152.6954
229.248047 64.030 152.7196
229.614258 64.021 152.7432
229.980469 64.013 152.7664
230.346680 64.004 152.7892
230.712891 63.995 152.8118
231.079102 63.986 152.8341
231.445312 63.977 152.8564
231.811523 63.968 152.8788
232.177734 63.960 152.9012
232.543945 63.951 152.9238
232.910156 63.943 152.9467
233.276367 63.935 152.9698
233.642578 63.927 152.9932
234.008789 63.920 153.0170
234.375000 63.912 153.0411
234.741211 63.905 153.0656
235.107422 63.898 153.0905
235.473633 63.892 153.1158
235.839844 63.885 153.1414
236.206055 63.879 153.1675
236.572266 63.872 153.1941
236.938477 63.866 153.2210
237.304688 63.860 153.2483
237.670898 63.854 153.2759
238.037109 63.847 153.3039
238.403320 63.841 153.3321
238.769531 63.834 153.3605
239.135742 63.827 153.3890
239.501953 63.820 153.4176
239.868164 63.813 153.4463
240.234375 63.806 153.4749
240.600586 63.799 153.5035
240.966797 63.792 153.5321
241.333008 63.784 153.5607
241.699219 63.776 153.5893
242.065430 63.769 153.6179
242.431641 63.761 153.6465
242.797852 63.753 153.6754
243.164062 63.745 153.7043
243.530273 63.737 153.7336
243.896484 63.730 153.7630
244.262695 63.722 153.7928
244.628906 63.714 153.8228
244.995117 63.706 153.8531
245.361328 63.699 153.8835
245.727539 63.691 153.9142
246.093750 63.684 153.9449
246.459961 63.676 153.9755
246.826172 63.669 154.0061
247.192383 63.661 154.0364
247.558594 63.654 154.0665
247.924805 63.646 154.0963
248.291016 63.639 154.1256
248.657227 63.631 154.1546
249.023438 63.624 154.1832
249.389648 63.616 154.2114
249.755859 63.608 154.2393
250.122070 63.601 154.2668
250.488281 63.593 154.2942
250.854492 63.585 154.3213
251.220703 63.578 154.3482
251.586914 63.570 154.3750
251.953125 63.563 154.4017
252.319336 63.555 154.4283
252.685547 63.548 154.4549
253.051758 63.541 154.4814
253.417969 63.533 154.5079
253.784180 63.526 154.5345
254.150391 63.519 154.5610
254.516602 63.512 154.5876
254.882812 63.505 154.6142
255.249023 63.498 154.6409
255.615234 63.491 154.6675
255.981445 63.485 154.6941
256.347656 63.478 154.7208
256.713867 63.471 154.7474
257.080078 63.464 154.7741
257.446289 63.458 154.8009
257.812500 63.451 154.8278
258.178711 63.444 154.8550
258.544922 63.437 154.8824
258.911133 63.430 154.9102
259.277344 63.423 154.9385
259.643555 63.415 154.9675
260.009766 63.408 154.9973
260.375977 63.400 155.0278
260.742188 63.393 155.0594
261.108398 63.385 155.0920
261.474609 63.377 155.1258
261.840820 63.370 155.1607
262.207031 63.362 155.1968
262.573242 63.354 155.2340
262.939453 63.346 155.2723
263.305664 63.338 155.3116
263.671875 63.331 155.3519
264.038086 63.323 155.3929
264.404297 63.315 155.4344
264.770508 63.307 155.4764
265.136719 63.300 155.5185
265.502930 63.292 155.5606
265.869141 63.285 155.6025
266.235352 63.277 155.6440
266.601562 63.270 155.6849
266.967773 63.263 155.7250
267.333984 63.256 155.7642
267.700195 63.249 155.8024
268.066406 63.242 155.8394
268.432617 63.236 155.8753
268.798828 63.229 155.9100
269.165039 63.223 155.9436
269.531250 63.217 155.9760
269.897461 63.211 156.0074
270.263672 63.206 156.0379
270.629883 63.200 156.0677
270.996094 63.195 156.0968
271.362305 63.190 156.1255
271.728516 63.185 156.1540
272.094727 63.180 156.1824
272.460938 63.175 156.2110
272.827148 63.170 156.2398
273.193359 63.165 156.2690
273.559570 63.160 156.2988
273.925781 63.155 156.3292
274.291992 63.150 156.3601
274.658203 63.145 156.3917
275.024414 63.140 156.4239
275.390625 63.135 156.4566
275.756836 63.130 156.4897
276.123047 63.124 156.5231
276.489258 63.118 156.5567
276.855469 63.113 156.5903
277.221680 63.107 156.6237
277.587891 63.101 156.6569
277.954102 63.095 156.6898
278.320312 63.089 156.7221
278.686523 63.082 156.7538
279.052734 63.076 156.7849
279.418945 63.069 156.8153
279.785156 63.063 156.8450
280.151367 63.057 156.8740
280.517578 63.050 156.9022
280.883789 63.044 156.9297
281.250000 63.038 156.9567
281.616211 63.032 156.9831
281.982422 63.026 157.0090
282.348633 63.020 157.0346
282.714844 63.014 157.0599
283.081055 63.009 157.0851
283.447266 63.003 157.1101
283.813477 62.998 157.1352
284.179688 62.993 157.1604
284.545898 62.987 157.1857
284.912109 62.982 157.2113
285.278320 62.977 157.2372
285.644531 62.972 157.2634
286.010742 62.967 157.2900
286.376953 62.962 157.3171
286.743164 62.957 157.3446
287.109375 62.952 157.3726
287.475586 62.947 157.4010
287.841797 62.942 157.4300
288.208008 62.937 157.4595
288.574219 62.932 157.4896
288.940430 62.926 157.5203
289.306641 62.921 157.5516
289.672852 62.916 157.5836
290.039062 62.911 157.6162
290.405273 62.905 157.6496
290.771484 62.900 157.6837
291.137695 62.895 157.7186
291.503906 62.889 157.7543
291.870117 62.884 157.7908
292.236328 62.878 157.8282
292.602539 62.873 157.8665
292.968750 62.868 157.9057
293.334961 62.862 157.9458
293.701172 62.857 157.9868
294.067383 62.851 158.0286
294.433594 62.846 158.0714
294.799805 62.840 158.1149
295.166016 62.835 158.1591
295.532227 62.829 158.2039
295.898438 62.823 158.2492
296.264648 62.817 158.2950
296.630859 62.811 158.3409
296.997070 62.804 158.3868
297.363281 62.798 158.4327
297.729492 62.792 158.4782
298.095703 62.785 158.5232
298.461914 62.778 158.5674
298.828125 62.771 158.6108
299.194336 62.764 158.6530
299.560547 62.757 158.6941
299.926758 62.751 158.7337
300.292969 62.744 158.7719
300.659180 62.737 158.8085
301.025391 62.730 158.8435
301.391602 62.723 158.8769
301.757812 62.716 158.9086
302.124023 62.710 158.9388
302.490234 62.703 158.9675
302.856445 62.697 158.9948
303.222656 62.690 159.0209
303.588867 62.684 159.0459
303.955078 62.678 159.0701
304.321289 62.672 159.0935
304.687500 62.666 159.1165
305.053711 62.660 159.1391
305.419922 62.655 159.1616
305.786133 62.649 159.1842
306.152344 62.643 159.2069
306.518555 62.638 159.2299
306.884766 62.632 159.2534
307.250977 62.626 159.2772
307.617188 62.621 159.3016
307.983398 62.615 159.3265
308.349609 62.609 159.3520
308.715820 62.603 159.3780
309.082031 62.598 159.4045
309.448242 62.592 159.4316
309.814453 62.586 159.4591
310.180664 62.580 159.4871
310.546875 62.574 159.5157
310.913086 62.568 159.5448
311.279297 62.563 159.5745
311.645508 62.557 159.6048
312.011719 62.551 159.6357
312.377930 62.545 159.6674
312.744141 62.540 159.6999
313.110352 62.534 159.7332
313.476562 62.529 159.7674
313.842773 62.524 159.8025
314.208984 62.519 159.8385
314.575195 62.514 159.8754
314.941406 62.510 159.9132
315.307617 62.505 159.9518
315.673828 62.501 159.9913
316.040039 62.497 160.0313
316.406250 62.493 160.0720
316.772461 62.489 160.1131
317.138672 62.486 160.1545
317.504883 62.482 160.1961
317.871094 62.479 160.2377
318.237305 62.475 160.2792
318.603516 62.472 160.3206
318.969727 62.469 160.3616
319.335938 62.465 160.4023
319.702148 62.462 160.4425
320.068359 62.458 160.4822
320.434570 62.454 160.5214
320.800781 62.450 160.5599
321.166992 62.446 160.5980
321.533203 62.442 160.6354
321.899414 62.438 160.6724
322.265625 62.433 160.7089
322.631836 62.428 160.7450
322.998047 62.423 160.7807
323.364258 62.418 160.8161
323.730469 62.413 160.8513
324.096680 62.408 160.8862
324.462891 62.403 160.9211
324.829102 62.398 160.9559
325.195312 62.392 160.9907
325.561523 62.387 161.0256
325.927734 62.381 161.0605
326.293945 62.376 161.0956
326.660156 62.370 161.1309
327.026367 62.365 161.1664
327.392578 62.360 161.2021
327.758789 62.354 161.2379
328.125000 62.349 161.2740
328.491211 62.344 161.3103
328.857422 62.339 161.3467
329.223633 62.333 161.3833
329.589844 62.328 161.4201
329.956055 62.323 161.4570
330.322266 62.318 161.4939
330.688477 62.313 161.5309
331.054688 62.309 161.5681
331.420898 62.304 161.6052
331.787109 62.299 161.6423
332.153320 62.294 161.6795
332.519531 62.290 161.7167
332.885742 62.285 161.7538
333.251953 62.281 161.7910
333.618164 62.276 161.8280
333.984375 62.272 161.8651
334.350586 62.267 161.9021
334.716797 62.263 161.9390
335.083008 62.259 161.9758
335.449219 62.255 162.0126
335.815430 62.250 162.0492
336.181641 62.246 162.0856
336.547852 62.242 162.1219
336.914062 62.239 162.1580
337.280273 62.235 162.1939
337.646484 62.231 162.2296
338.012695 62.228 162.2650
338.378906 62.224 162.3002
338.745117 62.221 162.3351
339.111328 62.218 162.3697
339.477539 62.214 162.4041
339.843750 62.211 162.4382
340.209961 62.208 162.4721
340.576172 62.205 162.5057
340.942383 62.203 162.5392
341.308594 62.200 162.5724
341.674805 62.197 162.6055
342.041016 62.195 162.6385
342.407227 62.192 162.6713
342.773438 62.190 162.7041
343.139648 62.187 162.7369
343.505859 62.185 162.7697
343.872070 62.183 162.8024
344.238281 62.180 162.8352
344.604492 62.178 162.8680
344.970703 62.176 162.9009
345.336914 62.173 162.9339
345.703125 62.171 162.9670
346.069336 62.168 163.0001
346.435547 62.166 163.0332
346.801758 62.164 163.0663
347.167969 62.161 163.0995
347.534180 62.158 163.1327
347.900391 62.156 163.1658
348.266602 62.153 163.1988
348.632812 62.150 163.2318
348.999023 62.147 163.2646
349.365234 62.144 163.2973
349.731445 62.141 163.3299
