* Measurement data measured by REW V5.20.4
* Source:
* Format:
* Dated: 2022/02/11 21:33:44
* REW Settings:
6080.000000 93.899 -5.1888
6150.000000 94.276 -1.1948
6220.000000 94.796 1.9033
6300.000000 95.474 3.5772
6400.000000 96.174 2.2717
6500.000000 96.415 -1.7647
6600.000000 96.101 -6.0176
6700.000000 95.359 -8.3842
6800.000000 94.403 -8.1644
6900.000000 93.413 -5.6295
7000.000000 92.497 -1.3475
7100.000000 91.701 4.1385
7200.000000 91.037 10.4155
7300.000000 90.501 17.2089
7400.000000 90.085 24.3285
7500.000000 89.781 31.6261
7620.000000 89.553 40.4582
7750.000000 89.454 49.9857
7880.000000 89.492 59.3889
8000.000000 89.634 67.9083
8120.000000 89.871 76.2378
8250.000000 90.231 85.0249
8380.000000 90.702 93.5325
8500.000000 91.235 101.0950
8620.000000 91.868 108.3231
8750.000000 92.673 115.6771
8850.000000 93.385 120.8945
9000.000000 94.615 127.7520
9120.000000 95.738 132.1031
9250.000000 97.073 135.2361
9380.000000 98.464 136.1636
9500.000000 99.683 134.5659
9620.000000 100.688 130.4480
9750.000000 101.374 123.7296
9880.000000 101.549 116.2184
10000.000000 101.296 110.2159
10150.000000 100.615 105.3876
10300.000000 99.791 103.6624
10440.000000 99.079 104.1594
10600.000000 98.441 106.2107
10750.000000 98.040 108.7900
10900.000000 97.827 111.4266
11060.000000 97.785 113.7927
11200.000000 97.869 115.1055
11380.000000 98.060 115.2561
11500.000000 98.176 114.2015
11720.000000 98.178 109.9337
11800.000000 98.068 107.8359
12060.000000 97.196 100.8623
12200.000000 96.431 98.0524
12410.000000 95.047 96.0884
12500.000000 94.419 96.1023
12650.000000 93.386 97.1247
12800.000000 92.419 99.1486
13150.000000 90.572 106.1370
13200.000000 90.360 107.2571
13400.000000 89.633 111.7177
13600.000000 89.074 115.8019
13800.000000 88.615 119.1093
14000.000000 88.174 121.3727
14300.000000 87.349 122.8721
14500.000000 86.553 123.4239
14750.000000 85.232 125.2864
15000.000000 83.680 129.7926
15250.000000 82.145 136.9791
15500.000000 80.794 146.0269
15750.000000 79.658 156.6794
16000.000000 78.769 168.8433
16250.000000 78.219 -178.0523
16500.000000 78.072 -165.0253
16750.000000 78.282 -153.1104
17000.000000 78.781 -143.2062
17250.000000 79.415 -136.5540
17500.000000 79.877 -133.4329
17750.000000 79.899 -132.4413
18000.000000 79.378 -131.1426
18250.000000 78.492 -127.2747
18500.000000 77.658 -121.2929
18750.000000 77.032 -115.9641
19000.000000 76.361 -112.5571
19250.000000 75.430 -111.1200
19500.000000 74.015 -111.3702
19750.000000 72.024 -111.4375
