* Measurement data measured by REW V5.20.4
* Source:
* Format:
* Dated: 2022/02/11 21:37:49
* REW Settings:
6080.000000 86.156 75.5662
6150.000000 86.255 75.8781
6220.000000 86.266 75.7908
6300.000000 86.148 75.3890
6400.000000 85.780 74.9073
6500.000000 85.176 75.0816
6600.000000 84.389 76.4426
6700.000000 83.492 79.2491
6800.000000 82.561 83.5040
6900.000000 81.659 89.0551
7000.000000 80.829 95.6759
7100.000000 80.095 103.1222
7200.000000 79.467 111.1786
7300.000000 78.948 119.7018
7400.000000 78.542 128.5490
7500.000000 78.249 137.5717
7620.000000 78.039 148.4502
7750.000000 77.968 160.1268
7880.000000 78.040 171.5870
8000.000000 78.218 -178.0775
8120.000000 78.491 -168.0081
8250.000000 78.887 -157.4204
8380.000000 79.390 -147.1829
8500.000000 79.954 -138.0640
8620.000000 80.623 -129.3249
8750.000000 81.478 -120.4446
8850.000000 82.236 -114.1827
9000.000000 83.544 -106.0671
9120.000000 84.724 -101.1212
9250.000000 86.068 -97.9551
9380.000000 87.340 -97.6956
9500.000000 88.271 -100.2220
9620.000000 88.808 -104.7837
9750.000000 88.851 -110.3384
9880.000000 88.391 -114.5015
10000.000000 87.679 -116.0648
10150.000000 86.656 -114.9022
10300.000000 85.696 -111.1104
10440.000000 84.957 -106.0684
10600.000000 84.333 -99.3459
10750.000000 83.959 -92.6801
10900.000000 83.778 -86.0895
11060.000000 83.779 -79.5369
11200.000000 83.918 -74.5168
11380.000000 84.225 -69.4997
11500.000000 84.461 -67.3036
11720.000000 84.787 -66.0093
11800.000000 84.821 -66.3554
12060.000000 84.421 -69.0632
12200.000000 83.852 -70.3504
12410.000000 82.636 -70.3899
12500.000000 82.035 -69.5148
12650.000000 80.998 -66.8820
12800.000000 79.985 -62.9806
13150.000000 77.957 -50.5522
13200.000000 77.716 -48.5414
13400.000000 76.883 -40.2380
13600.000000 76.243 -31.8396
13800.000000 75.764 -23.7179
14000.000000 75.408 -16.2393
14300.000000 74.992 -6.9111
14500.000000 74.665 -2.0194
14750.000000 74.045 3.2743
15000.000000 73.120 8.9688
15250.000000 71.952 16.3813
15500.000000 70.707 26.2774
15750.000000 69.584 38.7713
16000.000000 68.731 53.3718
16250.000000 68.301 68.9529
16500.000000 68.283 83.8579
16750.000000 68.501 97.3631
17000.000000 68.880 109.3041
17250.000000 69.369 119.0899
17500.000000 69.812 126.3065
17750.000000 69.977 131.5215
18000.000000 69.770 136.4841
18250.000000 69.388 142.1658
18500.000000 68.969 147.1353
18750.000000 68.351 150.5178
19000.000000 67.408 152.3328
19250.000000 65.947 152.9006
19500.000000 63.695 154.8135
19750.000000 60.759 160.2668
