* Measurement data measured by REW V5.20.4
* Source:
* Format:
* Dated: 2022/01/24 19:37:37
* REW Settings:
6000.000000 88.675 3.5647
6080.000000 89.562 4.6899
6150.000000 90.211 4.9292
6220.000000 90.773 4.8738
6300.000000 91.350 4.7235
6400.000000 92.057 4.4919
6500.000000 92.805 3.8526
6600.000000 93.584 2.2583
6700.000000 94.316 -0.6759
6800.000000 94.916 -4.7950
6900.000000 95.366 -9.5638
7000.000000 95.715 -14.6224
7100.000000 96.038 -20.2999
7200.000000 96.247 -27.4989
7300.000000 96.183 -35.8103
7400.000000 95.866 -44.4567
7500.000000 95.322 -53.7637
7620.000000 94.174 -65.9236
7750.000000 91.958 -76.5189
7880.000000 88.790 -77.4943
8000.000000 85.908 -68.8994
8120.000000 84.201 -57.7755
8250.000000 83.443 -49.2642
8380.000000 82.887 -44.2506
8500.000000 82.307 -41.5454
8620.000000 81.502 -40.1482
8750.000000 80.217 -38.0705
8850.000000 78.999 -34.7652
9000.000000 77.068 -26.5203
9120.000000 75.623 -17.5585
9250.000000 74.273 -6.2286
9380.000000 73.158 6.3057
9500.000000 72.366 19.0094
9620.000000 71.925 32.1127
9750.000000 71.768 45.1987
9880.000000 71.638 57.2589
10000.000000 71.483 69.1421
10150.000000 71.574 86.1511
10300.000000 72.385 104.4421
10440.000000 73.953 120.5900
10600.000000 76.448 134.9232
10750.000000 78.962 142.3125
10900.000000 81.174 143.3586
11060.000000 82.849 139.1951
11200.000000 83.711 134.0809
11380.000000 84.300 128.6069
11500.000000 84.551 125.8820
11720.000000 84.994 120.8223
11800.000000 85.111 118.0511
12060.000000 84.500 105.8534
12200.000000 83.335 101.3494
12410.000000 80.850 102.7026
12500.000000 79.704 106.5909
12650.000000 78.016 116.9629
12800.000000 77.065 130.8193
13150.000000 78.757 154.6340
13200.000000 79.047 154.9977
13400.000000 79.211 152.2894
13600.000000 77.893 155.2238
13800.000000 76.734 168.1796
14000.000000 76.882 -178.3285
14300.000000 77.791 -165.5083
14500.000000 78.338 -159.0787
14750.000000 79.203 -151.7197
15000.000000 80.489 -147.5691
15250.000000 81.533 -150.9871
15500.000000 81.412 -158.8123
15750.000000 80.258 -162.5116
16000.000000 78.818 -161.0253
16250.000000 77.278 -155.7834
16500.000000 75.793 -145.5599
16750.000000 74.960 -132.2091
17000.000000 74.935 -119.4019
17250.000000 75.448 -109.5469
17500.000000 75.954 -103.7352
17750.000000 76.004 -98.6406
18000.000000 76.075 -89.7407
18250.000000 77.135 -79.2319
18500.000000 78.994 -73.7009
18750.000000 80.747 -76.9191
19000.000000 81.674 -88.6006
19250.000000 81.384 -104.2578
19500.000000 79.901 -117.9413
19750.000000 77.664 -126.4579
