* Measurement data measured by REW V5.20.4
* Source:
* Format:
* Dated: 2022/01/24 19:35:26
* REW Settings:
6000.000000 87.177 1.0007
6080.000000 88.038 1.6489
6150.000000 88.609 1.7554
6220.000000 89.092 1.9075
6300.000000 89.601 2.1917
6400.000000 90.232 2.5261
6500.000000 90.865 2.5142
6600.000000 91.486 2.1860
6700.000000 92.153 1.6427
6800.000000 92.905 0.4146
6900.000000 93.719 -1.9897
7000.000000 94.578 -6.0172
7100.000000 95.356 -12.7452
7200.000000 95.739 -22.2021
7300.000000 95.607 -32.0824
7400.000000 95.123 -40.7266
7500.000000 94.459 -48.2176
7620.000000 93.489 -56.6058
7750.000000 92.100 -65.2371
7880.000000 90.193 -71.6190
8000.000000 88.027 -73.0809
8120.000000 85.834 -69.6464
8250.000000 83.956 -62.8127
8380.000000 82.733 -56.3916
8500.000000 81.859 -52.2335
8620.000000 80.926 -49.1492
8750.000000 79.743 -45.5177
8850.000000 78.776 -42.0291
9000.000000 77.385 -35.9520
9120.000000 76.405 -31.4925
9250.000000 75.343 -28.5508
9380.000000 73.937 -27.3878
9500.000000 72.068 -25.9598
9620.000000 69.447 -19.9327
9750.000000 65.641 1.8098
9880.000000 62.220 45.5126
10000.000000 63.153 87.8538
10150.000000 66.626 119.6321
10300.000000 69.634 136.1965
10440.000000 72.211 147.2874
10600.000000 75.113 156.9106
10750.000000 77.860 162.8795
10900.000000 80.566 165.1498
11060.000000 83.126 162.5776
11200.000000 84.945 156.9396
11380.000000 86.844 147.1448
11500.000000 87.884 138.8171
11720.000000 88.953 117.9479
11800.000000 88.936 108.8876
12060.000000 86.955 82.1635
12200.000000 84.788 74.7613
12410.000000 80.788 76.0244
12500.000000 79.016 80.9360
12650.000000 76.356 94.1785
12800.000000 74.698 111.1440
13150.000000 75.252 138.3612
13200.000000 75.381 139.5640
13400.000000 75.126 141.7853
13600.000000 73.633 149.9094
13800.000000 72.452 168.5644
14000.000000 72.946 -173.2268
14300.000000 74.424 -156.0291
14500.000000 75.420 -147.3598
14750.000000 76.839 -138.7939
15000.000000 78.460 -133.7130
15250.000000 80.062 -134.3552
15500.000000 81.004 -141.9696
15750.000000 80.765 -152.2603
16000.000000 79.389 -158.6279
16250.000000 77.317 -157.4163
16500.000000 75.160 -148.3546
16750.000000 73.673 -133.1327
17000.000000 73.507 -117.5729
17250.000000 74.060 -106.5543
17500.000000 74.578 -99.2659
17750.000000 74.901 -92.5085
18000.000000 75.361 -84.4058
18250.000000 76.422 -76.0993
18500.000000 78.110 -71.2748
18750.000000 79.837 -73.9500
19000.000000 80.767 -85.2053
19250.000000 80.449 -99.9973
19500.000000 79.053 -112.3383
19750.000000 77.126 -120.5233
