* Measurement data measured by REW V5.20.4
* Source:
* Format:
* Dated: 2022/02/11 21:39:04
* REW Settings:
6150.000000 68.249 74.0905
6220.000000 68.252 73.9103
6300.000000 68.119 73.4337
6400.000000 67.727 72.8955
6500.000000 67.099 73.0182
6600.000000 66.292 74.3590
6700.000000 65.375 77.1547
6800.000000 64.422 81.3921
6900.000000 63.503 86.9386
7000.000000 62.657 93.5829
7100.000000 61.907 101.0580
7200.000000 61.263 109.1370
7300.000000 60.730 117.6614
7400.000000 60.314 126.4949
7500.000000 60.016 135.5337
7620.000000 59.798 146.4210
7750.000000 59.719 158.0735
7880.000000 59.778 169.4953
8000.000000 59.939 179.8405
8120.000000 60.201 -170.0286
8250.000000 60.573 -159.4412
8380.000000 61.054 -149.1778
8500.000000 61.605 -140.0198
8620.000000 62.255 -131.2705
8750.000000 63.088 -122.3431
8850.000000 63.829 -116.0238
9000.000000 65.114 -107.8680
9120.000000 66.277 -102.8895
9250.000000 67.601 -99.6974
9380.000000 68.851 -99.4123
9500.000000 69.753 -101.8819
9620.000000 70.253 -106.3814
9750.000000 70.258 -111.8311
9880.000000 69.763 -115.8022
10000.000000 69.019 -117.1345
10150.000000 67.959 -115.6736
10300.000000 66.973 -111.5982
10440.000000 66.214 -106.2999
10600.000000 65.569 -99.2515
10750.000000 65.174 -92.2678
10900.000000 64.973 -85.3445
11060.000000 64.961 -78.3824
11200.000000 65.094 -72.9529
11380.000000 65.413 -67.3271
11500.000000 65.671 -64.7205
11720.000000 66.064 -62.7568
11800.000000 66.134 -62.9221
12060.000000 65.872 -65.3878
12200.000000 65.367 -66.7833
12410.000000 64.220 -67.1213
12500.000000 63.635 -66.3766
12650.000000 62.611 -63.9715
12800.000000 61.600 -60.2741
13150.000000 59.580 -48.1592
13200.000000 59.343 -46.1808
13400.000000 58.526 -37.9683
13600.000000 57.894 -29.6819
13800.000000 57.430 -21.6617
14000.000000 57.108 -14.4373
14300.000000 56.735 -5.6258
14500.000000 56.411 -1.0093
14750.000000 55.793 4.0555
15000.000000 54.865 9.5122
15250.000000 53.714 16.6635
15500.000000 52.489 26.3339
15750.000000 51.389 38.6720
16000.000000 50.576 53.1973
16250.000000 50.169 68.6027
16500.000000 50.184 83.3309
16750.000000 50.446 96.7533
17000.000000 50.877 108.5018
17250.000000 51.396 118.0234
17500.000000 51.853 124.8600
17750.000000 52.042 129.5560
18000.000000 51.828 134.1238
18250.000000 51.414 139.7325
18500.000000 51.001 144.7499
18750.000000 50.403 147.9939
19000.000000 49.479 149.5913
19250.000000 48.029 149.7891
19500.000000 45.802 151.3237
19750.000000 42.933 156.1565
